count,judge,statute,judge_total,stat_totals
652,BJ_SHEEHAN,2907.05,44,1253
653,BJ_SHEEHAN,2907.06,2,91
654,BJ_SHEEHAN,2907.07,15,187
655,BJ_SHEEHAN,2907.08,1,17
656,BJ_SHEEHAN,2907.09,0,51
657,BJ_SHEEHAN,2907.19,0,1
658,BJ_SHEEHAN,2907.21,3,38
659,BJ_SHEEHAN,2907.22,1,57
660,BJ_SHEEHAN,2907.31,7,164
661,BJ_SHEEHAN,2907.311,0,1
662,BJ_SHEEHAN,2907.32,16,304
663,BJ_SHEEHAN,2907.321,0,7
664,BJ_SHEEHAN,2907.322,15,249
665,BJ_SHEEHAN,2907.323,12,217
666,BJ_SHEEHAN,2909.02,7,196
667,BJ_SHEEHAN,2909.03,4,135
668,BJ_SHEEHAN,2909.04,31,1082
669,BJ_SHEEHAN,2909.05,58,1585
670,BJ_SHEEHAN,2909.06,86,2885
671,BJ_SHEEHAN,2909.09,0,4
672,BJ_SHEEHAN,2909.22,0,0
673,BJ_SHEEHAN,2909.23,0,6
674,BJ_SHEEHAN,2909.24,0,1
675,BJ_SHEEHAN,2909.26,0,0
676,BJ_SHEEHAN,2909.27,0,1
677,BJ_SHEEHAN,2913.02,313,11775
678,BJ_SHEEHAN,2913.03,16,759
679,BJ_SHEEHAN,2911.01,52,1999
680,BJ_SHEEHAN,2911.02,76,2966
681,BJ_SHEEHAN,2911.11,28,1355
682,BJ_SHEEHAN,2911.12,116,4536
683,BJ_SHEEHAN,2911.13,48,1953
684,BJ_SHEEHAN,2913.07,0,0
685,BJ_SHEEHAN,2913.04,6,107
686,BJ_SHEEHAN,2903.11,199,6639
687,BJ_SHEEHAN,2903.12,48,1765
688,BJ_SHEEHAN,2911.21,16,459
689,BJ_SHEEHAN,2913.05,8,318
690,BJ_SHEEHAN,2903.13,129,3694
691,BJ_SHEEHAN,2903.21,78,2701
692,BJ_SHEEHAN,2903.211,19,759
693,BJ_SHEEHAN,2903.31,0,0
694,BJ_SHEEHAN,2903.32,0,0
695,BJ_SHEEHAN,4511.19,0,0
696,BJ_SHEEHAN,2905.11,0,35
697,BJ_SHEEHAN,2905.32,0,10
698,BJ_SHEEHAN,2907.09,0,51
699,BJ_SHEEHAN,2909.02,7,196
700,BJ_SHEEHAN,2919.21,42,1023
701,BJ_SHEEHAN,2913.11,16,334
702,BJ_SHEEHAN,2913.21,26,837
703,BJ_SHEEHAN,2913.30,0,0
704,BJ_SHEEHAN,2913.31,49,1804
705,BJ_SHEEHAN,2913.40,1,4
706,BJ_SHEEHAN,2913.401,0,1
707,BJ_SHEEHAN,2913.42,26,1020
708,BJ_SHEEHAN,2913.421,0,0
709,BJ_SHEEHAN,2913.44,0,2
710,BJ_SHEEHAN,2913.46,4,323
711,BJ_SHEEHAN,2913.47,2,34
712,BJ_SHEEHAN,2913.48,0,39
713,BJ_SHEEHAN,2913.49,36,908
714,BJ_SHEEHAN,2913.51,117,3905
715,BJ_SHEEHAN,2915.02,3,25
716,BJ_SHEEHAN,2917.01,2,24
717,BJ_SHEEHAN,2917.02,3,55
718,BJ_SHEEHAN,2917.11,9,150
719,BJ_SHEEHAN,2917.21,14,504
720,BJ_SHEEHAN,2917.211,0,0
721,BJ_SHEEHAN,2917.31,4,97
722,BJ_SHEEHAN,2919.01,0,0
723,BJ_SHEEHAN,2919.10,0,0
724,BJ_SHEEHAN,2919.22,68,2274
725,BJ_SHEEHAN,2919.21,42,1023
726,BJ_SHEEHAN,2919.23,1,42
727,BJ_SHEEHAN,2919.25,204,7190
728,BJ_SHEEHAN,2919.27,7,423
729,BJ_SHEEHAN,2921.02,2,43
730,BJ_SHEEHAN,2921.03,5,66
731,BJ_SHEEHAN,2921.04,27,672
732,BJ_SHEEHAN,2921.11,0,8
733,BJ_SHEEHAN,2921.12,54,1916
734,BJ_SHEEHAN,2921.31,50,1161
735,BJ_SHEEHAN,2921.32,3,192
736,BJ_SHEEHAN,2921.33,92,2511
737,BJ_SHEEHAN,2921.34,63,1760
738,BJ_SHEEHAN,2921.36,16,514
739,BJ_SHEEHAN,2921.38,7,263
740,BJ_SHEEHAN,2921.41,1,31
741,BJ_SHEEHAN,2921.44,0,2
742,BJ_SHEEHAN,2921.45,0,2
743,BJ_SHEEHAN,2923.01,1,18
744,BJ_SHEEHAN,2923.02,0,2
745,BJ_SHEEHAN,2923.12,137,4548
746,BJ_SHEEHAN,2923.13,155,4605
747,BJ_SHEEHAN,2923.15,7,170
748,BJ_SHEEHAN,2923.20,4,150
749,BJ_SHEEHAN,2923.24,275,8509
750,BJ_SHEEHAN,2923.32,0,14
751,BJ_SHEEHAN,2923.42,3,53
752,BJ_SHEEHAN,2925.03,240,8016
753,BJ_SHEEHAN,2925.04,2,158
754,BJ_SHEEHAN,2925.06,0,0
755,BJ_SHEEHAN,2925.11,418,14050
756,BJ_SHEEHAN,2925.23,13,263
757,BJ_SHEEHAN,2927.01,0,29
758,BJ_SHEEHAN,2927.03,0,0
759,BJ_SHEEHAN,2927.12,1,29
760,BJ_SHEEHAN,2950.06,25,755
761,BJ_SHEEHAN,2963.24,0,2
762,DT_MATIA,2903.02,18,812
763,DT_MATIA,2903.03,0,45
764,DT_MATIA,2903.04,5,183
765,DT_MATIA,2903.041,1,17
766,DT_MATIA,2903.05,0,5
767,DT_MATIA,2903.06,2,99
768,DT_MATIA,2903.08,11,367
769,DT_MATIA,2903.09,0,0
770,DT_MATIA,2903.11,176,6639
771,DT_MATIA,2903.13,78,3694
772,DT_MATIA,2903.21,66,2701
773,DT_MATIA,2905.01,125,4582
774,DT_MATIA,2905.02,46,1706
775,DT_MATIA,2950.05,28,944
776,DT_MATIA,2907.02,40,1561
777,DT_MATIA,2907.03,9,425
778,DT_MATIA,2907.04,5,430
779,DT_MATIA,2907.05,35,1253
780,DT_MATIA,2907.06,3,91
781,DT_MATIA,2907.07,2,187
782,DT_MATIA,2907.08,1,17
783,DT_MATIA,2907.09,0,51
784,DT_MATIA,2907.19,0,1
785,DT_MATIA,2907.21,2,38
786,DT_MATIA,2907.22,0,57
787,DT_MATIA,2907.31,3,164
788,DT_MATIA,2907.311,0,1
789,DT_MATIA,2907.32,9,304
790,DT_MATIA,2907.321,0,7
791,DT_MATIA,2907.322,7,249
792,DT_MATIA,2907.323,8,217
793,DT_MATIA,2909.02,4,196
794,DT_MATIA,2909.03,3,135
795,DT_MATIA,2909.04,29,1082
796,DT_MATIA,2909.05,42,1585
797,DT_MATIA,2909.06,75,2885
798,DT_MATIA,2909.09,0,4
799,DT_MATIA,2909.22,0,0
800,DT_MATIA,2909.23,0,6
801,DT_MATIA,2909.24,0,1
802,DT_MATIA,2909.26,0,0
803,DT_MATIA,2909.27,0,1
804,DT_MATIA,2913.02,404,11775
805,DT_MATIA,2913.03,29,759
806,DT_MATIA,2911.01,47,1999
807,DT_MATIA,2911.02,72,2966
808,DT_MATIA,2911.11,40,1355
809,DT_MATIA,2911.12,129,4536
810,DT_MATIA,2911.13,46,1953
811,DT_MATIA,2913.07,0,0
812,DT_MATIA,2913.04,4,107
813,DT_MATIA,2903.11,176,6639
814,DT_MATIA,2903.12,44,1765
815,DT_MATIA,2911.21,16,459
816,DT_MATIA,2913.05,9,318
817,DT_MATIA,2903.13,78,3694
818,DT_MATIA,2903.21,66,2701
819,DT_MATIA,2903.211,20,759
820,DT_MATIA,2903.31,0,0
821,DT_MATIA,2903.32,0,0
822,DT_MATIA,4511.19,0,0
823,DT_MATIA,2905.11,1,35
824,DT_MATIA,2905.32,0,10
825,DT_MATIA,2907.09,0,51
826,DT_MATIA,2909.02,4,196
827,DT_MATIA,2919.21,35,1023
828,DT_MATIA,2913.11,8,334
829,DT_MATIA,2913.21,21,837
830,DT_MATIA,2913.30,0,0
831,DT_MATIA,2913.31,64,1804
832,DT_MATIA,2913.40,0,4
833,DT_MATIA,2913.401,0,1
834,DT_MATIA,2913.42,27,1020
835,DT_MATIA,2913.421,0,0
836,DT_MATIA,2913.44,0,2
837,DT_MATIA,2913.46,7,323
838,DT_MATIA,2913.47,3,34
839,DT_MATIA,2913.48,2,39
840,DT_MATIA,2913.49,23,908
841,DT_MATIA,2913.51,111,3905
842,DT_MATIA,2915.02,1,25
843,DT_MATIA,2917.01,0,24
844,DT_MATIA,2917.02,2,55
845,DT_MATIA,2917.11,5,150
846,DT_MATIA,2917.21,14,504
847,DT_MATIA,2917.211,0,0
848,DT_MATIA,2917.31,1,97
849,DT_MATIA,2919.01,0,0
850,DT_MATIA,2919.10,0,0
851,DT_MATIA,2919.22,67,2274
852,DT_MATIA,2919.21,35,1023
853,DT_MATIA,2919.23,1,42
854,DT_MATIA,2919.25,190,7190
855,DT_MATIA,2919.27,13,423
856,DT_MATIA,2921.02,3,43
857,DT_MATIA,2921.03,3,66
858,DT_MATIA,2921.04,12,672
859,DT_MATIA,2921.11,0,8
860,DT_MATIA,2921.12,55,1916
861,DT_MATIA,2921.31,27,1161
862,DT_MATIA,2921.32,3,192
863,DT_MATIA,2921.33,53,2511
864,DT_MATIA,2921.34,55,1760
865,DT_MATIA,2921.36,25,514
866,DT_MATIA,2921.38,3,263
867,DT_MATIA,2921.41,0,31
868,DT_MATIA,2921.44,0,2
869,DT_MATIA,2921.45,0,2
870,DT_MATIA,2923.01,0,18
871,DT_MATIA,2923.02,0,2
872,DT_MATIA,2923.12,107,4548
873,DT_MATIA,2923.13,99,4605
874,DT_MATIA,2923.15,1,170
875,DT_MATIA,2923.20,2,150
876,DT_MATIA,2923.24,228,8509
877,DT_MATIA,2923.32,0,14
878,DT_MATIA,2923.42,3,53
879,DT_MATIA,2925.03,198,8016
880,DT_MATIA,2925.04,5,158
881,DT_MATIA,2925.06,0,0
882,DT_MATIA,2925.11,596,14050
883,DT_MATIA,2925.23,15,263
884,DT_MATIA,2927.01,1,29
885,DT_MATIA,2927.03,0,0
886,DT_MATIA,2927.12,0,29
887,DT_MATIA,2950.06,16,755
888,DT_MATIA,2963.24,0,2
889,SJ_TERRY,2903.02,2,812
890,SJ_TERRY,2903.03,0,45
891,SJ_TERRY,2903.04,2,183
892,SJ_TERRY,2903.041,0,17
893,SJ_TERRY,2903.05,0,5
894,SJ_TERRY,2903.06,1,99
895,SJ_TERRY,2903.08,2,367
896,SJ_TERRY,2903.09,0,0
897,SJ_TERRY,2903.11,66,6639
898,SJ_TERRY,2903.13,24,3694
899,SJ_TERRY,2903.21,15,2701
900,SJ_TERRY,2905.01,47,4582
901,SJ_TERRY,2905.02,4,1706
902,SJ_TERRY,2950.05,5,944
903,SJ_TERRY,2907.02,11,1561
904,SJ_TERRY,2907.03,6,425
905,SJ_TERRY,2907.04,5,430
906,SJ_TERRY,2907.05,9,1253
907,SJ_TERRY,2907.06,2,91
908,SJ_TERRY,2907.07,1,187
909,SJ_TERRY,2907.08,0,17
910,SJ_TERRY,2907.09,0,51
911,SJ_TERRY,2907.19,0,1
912,SJ_TERRY,2907.21,0,38
913,SJ_TERRY,2907.22,0,57
914,SJ_TERRY,2907.31,1,164
915,SJ_TERRY,2907.311,0,1
916,SJ_TERRY,2907.32,3,304
917,SJ_TERRY,2907.321,0,7
918,SJ_TERRY,2907.322,2,249
919,SJ_TERRY,2907.323,3,217
920,SJ_TERRY,2909.02,1,196
921,SJ_TERRY,2909.03,0,135
922,SJ_TERRY,2909.04,7,1082
923,SJ_TERRY,2909.05,9,1585
924,SJ_TERRY,2909.06,25,2885
925,SJ_TERRY,2909.09,0,4
926,SJ_TERRY,2909.22,0,0
927,SJ_TERRY,2909.23,0,6
928,SJ_TERRY,2909.24,0,1
929,SJ_TERRY,2909.26,0,0
930,SJ_TERRY,2909.27,0,1
931,SJ_TERRY,2913.02,96,11775
932,SJ_TERRY,2913.03,5,759
933,SJ_TERRY,2911.01,20,1999
934,SJ_TERRY,2911.02,21,2966
935,SJ_TERRY,2911.11,6,1355
936,SJ_TERRY,2911.12,37,4536
937,SJ_TERRY,2911.13,19,1953
938,SJ_TERRY,2913.07,0,0
939,SJ_TERRY,2913.04,1,107
940,SJ_TERRY,2903.11,66,6639
941,SJ_TERRY,2903.12,16,1765
942,SJ_TERRY,2911.21,3,459
943,SJ_TERRY,2913.05,1,318
944,SJ_TERRY,2903.13,24,3694
945,SJ_TERRY,2903.21,15,2701
946,SJ_TERRY,2903.211,3,759
947,SJ_TERRY,2903.31,0,0
948,SJ_TERRY,2903.32,0,0
949,SJ_TERRY,4511.19,0,0
950,SJ_TERRY,2905.11,0,35
951,SJ_TERRY,2905.32,0,10
952,SJ_TERRY,2907.09,0,51
953,SJ_TERRY,2909.02,1,196
954,SJ_TERRY,2919.21,8,1023
955,SJ_TERRY,2913.11,4,334
956,SJ_TERRY,2913.21,5,837
957,SJ_TERRY,2913.30,0,0
958,SJ_TERRY,2913.31,12,1804
959,SJ_TERRY,2913.40,0,4
960,SJ_TERRY,2913.401,0,1
961,SJ_TERRY,2913.42,6,1020
962,SJ_TERRY,2913.421,0,0
963,SJ_TERRY,2913.44,0,2
964,SJ_TERRY,2913.46,1,323
965,SJ_TERRY,2913.47,0,34
966,SJ_TERRY,2913.48,2,39
967,SJ_TERRY,2913.49,9,908
968,SJ_TERRY,2913.51,25,3905
969,SJ_TERRY,2915.02,0,25
970,SJ_TERRY,2917.01,0,24
971,SJ_TERRY,2917.02,0,55
972,SJ_TERRY,2917.11,0,150
973,SJ_TERRY,2917.21,3,504
974,SJ_TERRY,2917.211,0,0
975,SJ_TERRY,2917.31,1,97
976,SJ_TERRY,2919.01,0,0
977,SJ_TERRY,2919.10,0,0
978,SJ_TERRY,2919.22,15,2274
979,SJ_TERRY,2919.21,8,1023
980,SJ_TERRY,2919.23,1,42
981,SJ_TERRY,2919.25,54,7190
982,SJ_TERRY,2919.27,4,423
983,SJ_TERRY,2921.02,0,43
984,SJ_TERRY,2921.03,0,66
985,SJ_TERRY,2921.04,6,672
986,SJ_TERRY,2921.11,0,8
987,SJ_TERRY,2921.12,20,1916
988,SJ_TERRY,2921.31,7,1161
989,SJ_TERRY,2921.32,0,192
990,SJ_TERRY,2921.33,19,2511
991,SJ_TERRY,2921.34,9,1760
992,SJ_TERRY,2921.36,0,514
993,SJ_TERRY,2921.38,0,263
994,SJ_TERRY,2921.41,0,31
995,SJ_TERRY,2921.44,0,2
996,SJ_TERRY,2921.45,0,2
997,SJ_TERRY,2923.01,0,18
998,SJ_TERRY,2923.02,0,2
999,SJ_TERRY,2923.12,32,4548
1000,SJ_TERRY,2923.13,37,4605
1001,SJ_TERRY,2923.15,1,170
1002,SJ_TERRY,2923.20,2,150
1003,SJ_TERRY,2923.24,91,8509
1004,SJ_TERRY,2923.32,0,14
1005,SJ_TERRY,2923.42,0,53
1006,SJ_TERRY,2925.03,84,8016
1007,SJ_TERRY,2925.04,0,158
1008,SJ_TERRY,2925.06,0,0
1009,SJ_TERRY,2925.11,125,14050
1010,SJ_TERRY,2925.23,6,263
1011,SJ_TERRY,2927.01,0,29
1012,SJ_TERRY,2927.03,0,0
1013,SJ_TERRY,2927.12,0,29
1014,SJ_TERRY,2950.06,6,755
1015,SJ_TERRY,2963.24,0,2
1016,D_GAUL,2903.02,29,812
1017,D_GAUL,2903.03,1,45
1018,D_GAUL,2903.04,6,183
1019,D_GAUL,2903.041,0,17
1020,D_GAUL,2903.05,0,5
1021,D_GAUL,2903.06,6,99
1022,D_GAUL,2903.08,16,367
1023,D_GAUL,2903.09,0,0
1024,D_GAUL,2903.11,235,6639
1025,D_GAUL,2903.13,126,3694
1026,D_GAUL,2903.21,90,2701
1027,D_GAUL,2905.01,156,4582
1028,D_GAUL,2905.02,63,1706
1029,D_GAUL,2950.05,28,944
1030,D_GAUL,2907.02,54,1561
1031,D_GAUL,2907.03,14,425
1032,D_GAUL,2907.04,12,430
1033,D_GAUL,2907.05,50,1253
1034,D_GAUL,2907.06,1,91
1035,D_GAUL,2907.07,3,187
1036,D_GAUL,2907.08,0,17
1037,D_GAUL,2907.09,3,51
1038,D_GAUL,2907.19,0,1
1039,D_GAUL,2907.21,1,38
1040,D_GAUL,2907.22,5,57
1041,D_GAUL,2907.31,7,164
1042,D_GAUL,2907.311,1,1
1043,D_GAUL,2907.32,11,304
1044,D_GAUL,2907.321,1,7
1045,D_GAUL,2907.322,10,249
1046,D_GAUL,2907.323,7,217
1047,D_GAUL,2909.02,7,196
1048,D_GAUL,2909.03,3,135
1049,D_GAUL,2909.04,26,1082
1050,D_GAUL,2909.05,47,1585
1051,D_GAUL,2909.06,110,2885
1052,D_GAUL,2909.09,0,4
1053,D_GAUL,2909.22,0,0
1054,D_GAUL,2909.23,1,6
1055,D_GAUL,2909.24,0,1
1056,D_GAUL,2909.26,0,0
1057,D_GAUL,2909.27,0,1
1058,D_GAUL,2913.02,409,11775
1059,D_GAUL,2913.03,32,759
1060,D_GAUL,2911.01,67,1999
1061,D_GAUL,2911.02,99,2966
1062,D_GAUL,2911.11,47,1355
1063,D_GAUL,2911.12,155,4536
1064,D_GAUL,2911.13,62,1953
1065,D_GAUL,2913.07,0,0
1066,D_GAUL,2913.04,4,107
1067,D_GAUL,2903.11,235,6639
1068,D_GAUL,2903.12,57,1765
1069,D_GAUL,2911.21,19,459
1070,D_GAUL,2913.05,7,318
1071,D_GAUL,2903.13,126,3694
1072,D_GAUL,2903.21,90,2701
1073,D_GAUL,2903.211,22,759
1074,D_GAUL,2903.31,0,0
1075,D_GAUL,2903.32,0,0
1076,D_GAUL,4511.19,0,0
1077,D_GAUL,2905.11,0,35
1078,D_GAUL,2905.32,0,10
1079,D_GAUL,2907.09,3,51
1080,D_GAUL,2909.02,7,196
1081,D_GAUL,2919.21,28,1023
1082,D_GAUL,2913.11,21,334
1083,D_GAUL,2913.21,29,837
1084,D_GAUL,2913.30,0,0
1085,D_GAUL,2913.31,58,1804
1086,D_GAUL,2913.40,0,4
1087,D_GAUL,2913.401,0,1
1088,D_GAUL,2913.42,31,1020
1089,D_GAUL,2913.421,0,0
1090,D_GAUL,2913.44,0,2
1091,D_GAUL,2913.46,7,323
1092,D_GAUL,2913.47,0,34
1093,D_GAUL,2913.48,1,39
1094,D_GAUL,2913.49,31,908
1095,D_GAUL,2913.51,139,3905
1096,D_GAUL,2915.02,0,25
1097,D_GAUL,2917.01,1,24
1098,D_GAUL,2917.02,2,55
1099,D_GAUL,2917.11,5,150
1100,D_GAUL,2917.21,18,504
1101,D_GAUL,2917.211,0,0
1102,D_GAUL,2917.31,1,97
1103,D_GAUL,2919.01,0,0
1104,D_GAUL,2919.10,0,0
1105,D_GAUL,2919.22,79,2274
1106,D_GAUL,2919.21,28,1023
1107,D_GAUL,2919.23,0,42
1108,D_GAUL,2919.25,267,7190
1109,D_GAUL,2919.27,6,423
1110,D_GAUL,2921.02,1,43
1111,D_GAUL,2921.03,3,66
1112,D_GAUL,2921.04,21,672
1113,D_GAUL,2921.11,1,8
1114,D_GAUL,2921.12,64,1916
1115,D_GAUL,2921.31,39,1161
1116,D_GAUL,2921.32,7,192
1117,D_GAUL,2921.33,92,2511
1118,D_GAUL,2921.34,62,1760
1119,D_GAUL,2921.36,28,514
1120,D_GAUL,2921.38,10,263
1121,D_GAUL,2921.41,0,31
1122,D_GAUL,2921.44,0,2
1123,D_GAUL,2921.45,0,2
1124,D_GAUL,2923.01,0,18
1125,D_GAUL,2923.02,0,2
1126,D_GAUL,2923.12,144,4548
1127,D_GAUL,2923.13,155,4605
1128,D_GAUL,2923.15,1,170
1129,D_GAUL,2923.20,5,150
1130,D_GAUL,2923.24,299,8509
1131,D_GAUL,2923.32,0,14
1132,D_GAUL,2923.42,1,53
1133,D_GAUL,2925.03,298,8016
1134,D_GAUL,2925.04,8,158
1135,D_GAUL,2925.06,0,0
1136,D_GAUL,2925.11,477,14050
1137,D_GAUL,2925.23,6,263
1138,D_GAUL,2927.01,1,29
1139,D_GAUL,2927.03,0,0
1140,D_GAUL,2927.12,0,29
1141,D_GAUL,2950.06,30,755
1142,D_GAUL,2963.24,0,2
1143,JR_BURNSIDE,2903.02,23,812
1144,JR_BURNSIDE,2903.03,0,45
1145,JR_BURNSIDE,2903.04,5,183
1146,JR_BURNSIDE,2903.041,0,17
1147,JR_BURNSIDE,2903.05,1,5
1148,JR_BURNSIDE,2903.06,2,99
1149,JR_BURNSIDE,2903.08,15,367
1150,JR_BURNSIDE,2903.09,0,0
1151,JR_BURNSIDE,2903.11,189,6639
1152,JR_BURNSIDE,2903.13,93,3694
1153,JR_BURNSIDE,2903.21,73,2701
1154,JR_BURNSIDE,2905.01,143,4582
1155,JR_BURNSIDE,2905.02,39,1706
1156,JR_BURNSIDE,2950.05,28,944
1157,JR_BURNSIDE,2907.02,52,1561
1158,JR_BURNSIDE,2907.03,10,425
1159,JR_BURNSIDE,2907.04,12,430
1160,JR_BURNSIDE,2907.05,37,1253
1161,JR_BURNSIDE,2907.06,2,91
1162,JR_BURNSIDE,2907.07,6,187
1163,JR_BURNSIDE,2907.08,1,17
1164,JR_BURNSIDE,2907.09,1,51
1165,JR_BURNSIDE,2907.19,0,1
1166,JR_BURNSIDE,2907.21,1,38
1167,JR_BURNSIDE,2907.22,1,57
1168,JR_BURNSIDE,2907.31,5,164
1169,JR_BURNSIDE,2907.311,0,1
1170,JR_BURNSIDE,2907.32,10,304
1171,JR_BURNSIDE,2907.321,0,7
1172,JR_BURNSIDE,2907.322,9,249
1173,JR_BURNSIDE,2907.323,9,217
1174,JR_BURNSIDE,2909.02,3,196
1175,JR_BURNSIDE,2909.03,4,135
1176,JR_BURNSIDE,2909.04,29,1082
1177,JR_BURNSIDE,2909.05,51,1585
1178,JR_BURNSIDE,2909.06,74,2885
1179,JR_BURNSIDE,2909.09,0,4
1180,JR_BURNSIDE,2909.22,0,0
1181,JR_BURNSIDE,2909.23,0,6
1182,JR_BURNSIDE,2909.24,0,1
1183,JR_BURNSIDE,2909.26,0,0
1184,JR_BURNSIDE,2909.27,0,1
1185,JR_BURNSIDE,2913.02,369,11775
1186,JR_BURNSIDE,2913.03,23,759
1187,JR_BURNSIDE,2911.01,60,1999
1188,JR_BURNSIDE,2911.02,95,2966
1189,JR_BURNSIDE,2911.11,37,1355
1190,JR_BURNSIDE,2911.12,134,4536
1191,JR_BURNSIDE,2911.13,74,1953
1192,JR_BURNSIDE,2913.07,0,0
1193,JR_BURNSIDE,2913.04,2,107
1194,JR_BURNSIDE,2903.11,189,6639
1195,JR_BURNSIDE,2903.12,54,1765
1196,JR_BURNSIDE,2911.21,6,459
1197,JR_BURNSIDE,2913.05,2,318
1198,JR_BURNSIDE,2903.13,93,3694
1199,JR_BURNSIDE,2903.21,73,2701
1200,JR_BURNSIDE,2903.211,19,759
1201,JR_BURNSIDE,2903.31,0,0
1202,JR_BURNSIDE,2903.32,0,0
1203,JR_BURNSIDE,4511.19,0,0
1204,JR_BURNSIDE,2905.11,0,35
1205,JR_BURNSIDE,2905.32,0,10
1206,JR_BURNSIDE,2907.09,1,51
1207,JR_BURNSIDE,2909.02,3,196
1208,JR_BURNSIDE,2919.21,37,1023
1209,JR_BURNSIDE,2913.11,17,334
1210,JR_BURNSIDE,2913.21,19,837
1211,JR_BURNSIDE,2913.30,0,0
1212,JR_BURNSIDE,2913.31,50,1804
1213,JR_BURNSIDE,2913.40,0,4
1214,JR_BURNSIDE,2913.401,0,1
1215,JR_BURNSIDE,2913.42,28,1020
1216,JR_BURNSIDE,2913.421,0,0
1217,JR_BURNSIDE,2913.44,1,2
1218,JR_BURNSIDE,2913.46,6,323
1219,JR_BURNSIDE,2913.47,0,34
1220,JR_BURNSIDE,2913.48,1,39
1221,JR_BURNSIDE,2913.49,19,908
1222,JR_BURNSIDE,2913.51,128,3905
1223,JR_BURNSIDE,2915.02,2,25
1224,JR_BURNSIDE,2917.01,1,24
1225,JR_BURNSIDE,2917.02,2,55
1226,JR_BURNSIDE,2917.11,6,150
1227,JR_BURNSIDE,2917.21,13,504
1228,JR_BURNSIDE,2917.211,0,0
1229,JR_BURNSIDE,2917.31,2,97
1230,JR_BURNSIDE,2919.01,0,0
1231,JR_BURNSIDE,2919.10,0,0
1232,JR_BURNSIDE,2919.22,83,2274
1233,JR_BURNSIDE,2919.21,37,1023
1234,JR_BURNSIDE,2919.23,1,42
1235,JR_BURNSIDE,2919.25,215,7190
1236,JR_BURNSIDE,2919.27,17,423
1237,JR_BURNSIDE,2921.02,1,43
1238,JR_BURNSIDE,2921.03,0,66
1239,JR_BURNSIDE,2921.04,20,672
1240,JR_BURNSIDE,2921.11,0,8
1241,JR_BURNSIDE,2921.12,61,1916
1242,JR_BURNSIDE,2921.31,28,1161
1243,JR_BURNSIDE,2921.32,3,192
1244,JR_BURNSIDE,2921.33,81,2511
1245,JR_BURNSIDE,2921.34,44,1760
1246,JR_BURNSIDE,2921.36,12,514
1247,JR_BURNSIDE,2921.38,8,263
1248,JR_BURNSIDE,2921.41,0,31
1249,JR_BURNSIDE,2921.44,0,2
1250,JR_BURNSIDE,2921.45,0,2
1251,JR_BURNSIDE,2923.01,0,18
1252,JR_BURNSIDE,2923.02,0,2
1253,JR_BURNSIDE,2923.12,121,4548
1254,JR_BURNSIDE,2923.13,154,4605
1255,JR_BURNSIDE,2923.15,4,170
1256,JR_BURNSIDE,2923.20,4,150
1257,JR_BURNSIDE,2923.24,279,8509
1258,JR_BURNSIDE,2923.32,0,14
1259,JR_BURNSIDE,2923.42,3,53
1260,JR_BURNSIDE,2925.03,244,8016
1261,JR_BURNSIDE,2925.04,5,158
1262,JR_BURNSIDE,2925.06,0,0
1263,JR_BURNSIDE,2925.11,424,14050
1264,JR_BURNSIDE,2925.23,8,263
1265,JR_BURNSIDE,2927.01,1,29
1266,JR_BURNSIDE,2927.03,0,0
1267,JR_BURNSIDE,2927.12,1,29
1268,JR_BURNSIDE,2950.06,17,755
1269,JR_BURNSIDE,2963.24,0,2
1270,RJ_MCMONAGLE,2903.02,11,812
1271,RJ_MCMONAGLE,2903.03,0,45
1272,RJ_MCMONAGLE,2903.04,0,183
1273,RJ_MCMONAGLE,2903.041,0,17
1274,RJ_MCMONAGLE,2903.05,0,5
1275,RJ_MCMONAGLE,2903.06,2,99
1276,RJ_MCMONAGLE,2903.08,5,367
1277,RJ_MCMONAGLE,2903.09,0,0
1278,RJ_MCMONAGLE,2903.11,86,6639
1279,RJ_MCMONAGLE,2903.13,33,3694
1280,RJ_MCMONAGLE,2903.21,25,2701
1281,RJ_MCMONAGLE,2905.01,68,4582
1282,RJ_MCMONAGLE,2905.02,20,1706
1283,RJ_MCMONAGLE,2950.05,22,944
1284,RJ_MCMONAGLE,2907.02,24,1561
1285,RJ_MCMONAGLE,2907.03,5,425
1286,RJ_MCMONAGLE,2907.04,5,430
1287,RJ_MCMONAGLE,2907.05,20,1253
1288,RJ_MCMONAGLE,2907.06,1,91
1289,RJ_MCMONAGLE,2907.07,0,187
1290,RJ_MCMONAGLE,2907.08,0,17
1291,RJ_MCMONAGLE,2907.09,1,51
1292,RJ_MCMONAGLE,2907.19,0,1
1293,RJ_MCMONAGLE,2907.21,1,38
1294,RJ_MCMONAGLE,2907.22,3,57
1295,RJ_MCMONAGLE,2907.31,1,164
1296,RJ_MCMONAGLE,2907.311,0,1
1297,RJ_MCMONAGLE,2907.32,3,304
1298,RJ_MCMONAGLE,2907.321,0,7
1299,RJ_MCMONAGLE,2907.322,3,249
1300,RJ_MCMONAGLE,2907.323,2,217
1301,RJ_MCMONAGLE,2909.02,3,196
1302,RJ_MCMONAGLE,2909.03,2,135
1303,RJ_MCMONAGLE,2909.04,10,1082
1304,RJ_MCMONAGLE,2909.05,27,1585
1305,RJ_MCMONAGLE,2909.06,38,2885
1306,RJ_MCMONAGLE,2909.09,0,4
1307,RJ_MCMONAGLE,2909.22,0,0
